Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined
10.5,2,0.011026593999999999,166.4842,2009,3,3,4,2652.5472,3
8.97,1,0.093203257,52.7956,2002,3,2,1,1037.3164,2
12.6,1,0.026916793999999997,50.9666,1985,3,3,3,717.7324,2
10.6,1,0.035264298,86.1224,2002,3,2,1,426.11199999999997,2
13.65,3,0.015908423999999997,231.1668,2004,2,2,1,6911.004,3
19.0,1,0.017719277,211.0244,1997,2,1,1,3811.0392,2
12.6,2,0.035334201,115.3518,1985,3,3,3,2277.036,3
12.6,3,0.065652494,48.9034,1985,2,1,2,48.6034,3
6.865,3,0.056919038,212.8218,1999,3,1,1,5770.4886,3
10.8,2,0.048143292000000004,40.2138,1997,2,1,1,690.4346,3
16.7,3,0.022047313,110.2886,1987,1,3,1,1890.2062,3
12.6,3,0.090427268,126.2336,1985,3,3,3,3195.84,1
15.15,3,0.027779254,150.1708,1997,2,1,1,1504.7079999999999,3
10.5,1,0.07048184085069421,238.3248,1998,3,3,2,711.0744,2
17.6,3,0.008033611,174.2422,2009,3,3,4,4311.055,3
19.35,3,0.033088472,175.4738,1997,2,1,1,521.3214,3
15.7,1,0.160663021,59.4562,1997,2,1,1,829.5868,2
18.1,3,0.178975721,155.5288,2007,3,2,1,1571.2879999999998,3
10.195,2,0.017627888,239.6538,2004,2,2,1,2403.538,3
12.6,3,0.0194158,41.6454,1985,2,1,2,83.8908,3
6.655,3,0.016993225,211.0586,2002,3,2,1,844.2344,3
19.0,1,0.027139012999999997,127.3336,2007,3,2,1,2940.1728,2
7.075,3,0.03777249,98.0068,1998,3,3,2,291.6204,3
13.15,3,0.036746479,181.2976,2002,3,2,1,3259.7568,3
20.1,2,0.022460102000000003,226.8036,1999,3,1,1,3415.554,3
20.35,2,0.07048184085069421,256.7672,2009,3,3,4,5624.6784,3
18.85,1,0.05213575,190.1846,1999,3,1,1,6687.960999999999,2
16.35,2,0.062508438,227.1062,1999,3,1,1,5642.655,3
11.3,3,0.007309544,196.2426,2009,3,3,4,4943.565,3
17.5,3,0.015623753999999998,182.6266,2009,3,3,4,3135.2522,3
18.0,2,0.14297822300000002,87.4514,2002,3,2,1,796.9626,3
7.935,3,0.017191055,51.535,2002,3,2,1,848.895,3
12.6,3,0.143592939,37.3164,1985,2,1,2,38.6164,3
20.25,2,0.011995271000000002,184.5924,1997,2,1,1,4997.4948,3
15.5,2,0.15717236,149.1418,1999,3,1,1,588.5672,3
12.6,3,0.061393095,91.81200000000001,1985,2,1,2,372.848,1
12.6,2,0.264124669,155.7314,1985,2,1,2,155.1314,3
15.35,3,0.020310046000000002,218.0508,1987,1,3,1,3038.7112,1
10.1,1,0.054630834,200.2084,1997,2,1,1,1587.2672,2
16.7,2,0.052517969000000005,115.4176,2002,3,2,1,687.1056,3
20.7,2,0.047565208,213.4876,1999,3,1,1,1929.4884,3
16.0,3,0.060797393,223.8404,1987,1,3,1,3600.6464,3
14.0,3,0.041291168999999996,180.7634,1997,2,1,1,2181.1608,3
12.85,3,0.022604051,181.4318,1997,2,1,1,3428.2042,3
20.85,2,0.056580227999999996,105.6648,2002,3,2,1,623.1888,3
12.35,1,0.16419682300000002,120.5124,1999,3,1,1,2133.2232,2
6.85,3,0.022976497000000002,261.6594,2009,3,3,4,3401.5722,3
10.3,3,0.027310252,101.0042,2004,2,2,1,1289.6546,3
12.6,2,0.141975462,49.6008,1985,2,1,2,50.6008,3
8.775,3,0.07048184085069421,45.9428,1987,1,3,1,790.9704,1
18.85,1,0.01619866,129.2626,2007,3,2,1,3147.9024,2
12.6,1,0.014205168,56.7614,1985,3,3,3,2486.763,2
14.85,3,0.09344495,141.0812,2004,2,2,1,1139.8496,3
20.5,2,0.019199733,84.3592,1997,2,1,1,1816.3024,3
7.84,2,0.15412025199999999,51.935,2009,3,3,4,199.74,3
18.25,3,0.089004389,196.7452,2002,3,2,1,978.7260000000001,3
10.3,2,0.011117041000000001,85.854,1987,1,3,1,2683.1740000000004,3
12.5,1,0.103422709,169.9448,2004,2,2,1,2897.5616,2
12.6,3,0.089035961,260.5594,1985,3,3,3,9158.079,3
20.25,2,0.102723919,93.212,1997,2,1,1,1957.4520000000002,3
12.6,2,0.024733134,40.2822,1985,3,3,3,1296.3126,1
15.0,1,0.044871033,140.3838,1987,1,3,1,2528.7084,2
8.325,3,0.029760052000000002,38.7138,1987,1,3,1,284.2966,3
15.85,3,0.078999287,38.6506,2007,3,2,1,759.012,3
13.1,3,0.020870744,117.3782,1997,2,1,1,1787.6729999999998,3
6.26,1,0.031599715,111.3228,2007,3,2,1,2431.5016,2
17.25,3,0.042413704,173.1764,2009,3,3,4,4466.1864,1
5.765,3,0.072284689,119.9098,2004,2,2,1,2048.6666,3
13.6,1,0.009984847,175.437,1987,1,3,1,1940.807,2
10.5,3,0.052852620999999995,88.78299999999999,2007,3,2,1,2067.3089999999997,3
7.975,3,0.014660821000000001,85.125,2002,3,2,1,2663.2,3
12.65,2,0.076354362,192.1846,2009,3,3,4,1146.5076,3
12.3,1,0.07670963900000001,247.84599999999998,2002,3,2,1,3448.844,2
5.985,3,0.005677876,184.8924,2002,3,2,1,1665.8316,3
12.6,3,0.07048184085069421,184.7266,1985,3,3,3,8114.7704,3
15.15,2,0.012282366000000001,132.5284,1999,3,1,1,1713.7692,3
12.35,3,0.026681262,56.4246,1997,2,1,1,810.9444,3
14.3,3,0.127541722,84.9224,1997,2,1,1,1193.1136,3
8.695,1,0.119513002,93.4094,2004,2,2,1,856.8846,2
16.35,3,0.054463442,163.8842,1998,3,3,2,165.7842,3
6.135,2,0.07048184085069421,151.3366,2002,3,2,1,1057.9562,3
19.5,1,0.015756784,185.0608,2002,3,2,1,2205.1296,2
9.5,2,0.010907967,182.3608,1987,1,3,1,2940.1728,3
8.895,3,0.07543556,235.8616,2004,2,2,1,3046.7008,1
18.25,3,0.07048184085069421,196.8452,1997,2,1,1,3327.6684,3
21.35,3,0.11519471699999999,258.3278,1998,3,3,2,520.6556,3
19.7,3,0.066922802,174.83700000000002,2004,2,2,1,2999.429,3
12.6,3,0.064636203,90.0804,1985,3,3,3,2113.2492,3
16.6,3,0.10319540099999999,117.8466,2002,3,2,1,942.7728,3
12.6,3,0.13121032,74.0354,1985,2,1,2,75.2354,3
10.895,3,0.035747522000000004,133.6284,1997,2,1,1,1581.9408,3
12.6,2,0.192650072,37.4506,1985,2,1,2,37.9506,3
12.6,1,0.09803177099999999,151.3024,1985,2,1,2,151.8024,2
12.6,2,0.030118337999999998,248.8092,1985,3,3,3,3486.1288,3
8.51,1,0.016201845,195.2478,2007,3,2,1,4262.4516,2
14.15,3,0.05837308,243.9828,1998,3,3,2,731.0484,3
6.65,3,0.087652908,128.8678,2004,2,2,1,1398.8458,3
15.25,2,0.065999008,177.96599999999998,1999,3,1,1,2336.958,3
18.25,3,0.088750333,196.5452,1987,1,3,1,2348.9424,3
12.6,2,0.100277876,196.8768,1985,3,3,3,7094.7648,3
16.0,2,0.09925243800000001,87.4856,2004,2,2,1,1054.6272,3
19.2,1,0.07048184085069421,127.831,2002,3,2,1,1298.31,2
12.15,1,0.07048184085069421,117.815,2007,3,2,1,2330.3,2
8.895,3,0.026384672,208.9954,1999,3,1,1,4584.6988,3
10.895,3,0.228993134,263.4568,1998,3,3,2,527.3136,3
16.0,2,0.065431917,76.1986,2007,3,2,1,1869.5664,3
12.6,3,0.026749991,106.928,1985,3,3,3,2876.256,3
9.195,3,0.07048184085069421,43.6744,2009,3,3,4,407.4696,3
11.35,2,0.043333912,201.0742,2009,3,3,4,2189.8162,3
10.0,1,0.08965681199999999,144.0102,2007,3,2,1,1603.9122,2
9.395,1,0.039954281,82.4908,2004,2,2,1,2013.3792,2
12.6,3,0.087854925,95.9752,1985,2,1,2,95.8752,1
20.75,3,0.14940405699999998,192.8478,1998,3,3,2,774.9912,3
9.8,3,0.0268952,128.40200000000002,2002,3,2,1,2403.538,3
5.695,3,0.065857092,258.5646,2009,3,3,4,4380.2982,3
18.2,3,0.161817014,37.819,2002,3,2,1,219.71400000000003,3
19.35,2,0.082197959,49.2034,1987,1,3,1,729.051,3
18.35,3,0.015335349,106.6938,2002,3,2,1,1393.5194,1
6.36,1,0.00599072,163.6526,2002,3,2,1,5262.4832,2
9.8,3,0.013898123,46.506,2009,3,3,4,372.848,1
12.6,2,0.078912473,99.9042,1985,3,3,3,3273.7386,3
12.6,1,0.059776237,231.7642,1985,3,3,3,5344.3766,2
6.635,2,0.07048184085069421,39.7506,1987,1,3,1,303.6048,3
18.1,3,0.29788371199999997,156.7288,1998,3,3,2,314.2576,3
8.93,1,0.022059594,56.0614,1998,3,3,2,276.307,2
8.3,3,0.03532494,38.9506,1987,1,3,1,721.0614,3
8.895,1,0.124967595,112.7544,2002,3,2,1,3467.4864,2
16.35,2,0.062411404000000004,225.9062,1997,2,1,1,5416.9488,3
8.6,1,0.032754431,140.5154,2009,3,3,4,283.6308,2
12.6,1,0.160178832,160.2894,1985,2,1,2,323.5788,2
19.0,2,0.10403514800000001,227.77200000000002,2007,3,2,1,5206.556,3
7.56,3,0.06390019,157.263,2002,3,2,1,2503.408,3
12.6,2,0.06264811099999999,104.899,1987,1,3,1,1960.781,3
15.6,1,0.11168586800000001,184.7924,1998,3,3,2,370.1848,2
8.71,3,0.23303981699999998,49.5376,1998,3,3,2,95.8752,3
18.1,3,0.17824575,158.1288,1999,3,1,1,3299.7048,3
13.35,3,0.140241213,150.2392,2007,3,2,1,2684.5056,3
16.6,3,0.07048184085069421,173.3738,1997,2,1,1,2085.2856,3
6.695,3,0.033935576,221.9456,2004,2,2,1,2210.456,3
12.6,2,0.016516275,47.4034,1985,3,3,3,2187.153,3
16.6,3,0.026537206,57.2614,1997,2,1,1,1049.9666,3
15.35,1,0.015673267,145.047,2004,2,2,1,2719.7929999999997,2
19.7,3,0.089083914,54.593,1998,3,3,2,56.593,3
14.3,3,0.13115279900000001,78.6328,2007,3,2,1,231.6984,3
12.6,2,0.083109455,195.8426,1985,3,3,3,5734.5354,3
10.0,3,0.045818773,138.718,1987,1,3,1,1398.18,3
14.8,3,0.044869794000000005,76.467,2004,2,2,1,1531.34,1
12.6,2,0.07048184085069421,160.692,1985,2,1,2,319.584,3
8.71,2,0.04605781,43.8744,1999,3,1,1,633.8416,3
12.15,3,0.030815427000000003,252.0698,1998,3,3,2,1014.6792,3
17.85,1,0.01806055,97.0094,2002,3,2,1,2094.6068,2
9.5,2,0.035205866,171.3448,1999,3,1,1,2386.2272,3
11.8,2,0.076705948,34.7558,2004,2,2,1,780.9834,3
14.1,3,0.089677773,139.8496,1997,2,1,1,1693.7952,3
12.6,3,0.132327406,168.4158,1985,2,1,2,334.2316,3
19.35,2,0.065520388,168.3816,1997,2,1,1,1342.2528,3
19.75,3,0.012518706999999999,190.6872,2007,3,2,1,4916.2672,3
10.3,2,0.050353695,78.696,2007,3,2,1,1757.7120000000002,3
12.6,1,0.110762642,108.5912,1985,3,3,3,1637.868,2
12.6,3,0.045050674000000006,84.925,1985,3,3,3,1747.725,3
10.8,3,0.083016832,193.4504,2007,3,2,1,2876.256,3
17.75,2,0.07048184085069421,139.9838,2002,3,2,1,1966.7732,3
8.575,3,0.023983257999999997,106.32799999999999,2009,3,3,4,958.752,1
19.1,3,0.075836522,40.2138,1998,3,3,2,81.2276,1
20.7,2,0.100330684,123.4388,1999,3,1,1,1238.388,3
12.6,3,0.051778173,157.892,1985,2,1,2,319.584,3
6.785,2,0.022970467999999997,211.0928,2004,2,2,1,4418.2488,3
6.57,3,0.066014596,259.7278,1987,1,3,1,2863.6058,1
5.78,2,0.07429945,264.9568,2002,3,2,1,1845.5976,3
6.92,2,0.131128467,93.1804,1999,3,1,1,1561.9668,3
20.25,2,0.014816356000000001,194.1162,1999,3,1,1,3848.324,3
13.65,3,0.049318315,149.005,2002,3,2,1,2097.27,3
13.5,2,0.017960491999999998,81.596,2007,3,2,1,639.168,3
16.5,1,0.035801238,92.61200000000001,2009,3,3,4,559.2719999999999,2
16.7,2,0.038606365,146.5102,2002,3,2,1,2770.3938,3
8.68,3,0.008871687,99.7384,2009,3,3,4,295.6152,3
12.6,3,0.125793938,36.2506,1985,2,1,2,37.9506,1
7.235,3,0.058369013,115.2834,2009,3,3,4,1267.0174,3
16.75,2,0.07048184085069421,39.3822,1997,2,1,1,353.5398,1
15.35,3,0.07326933599999999,92.11200000000001,2004,2,2,1,1118.5439999999999,1
10.8,3,0.049677650999999996,245.9144,1987,1,3,1,4655.2736,3
6.26,1,0.031470832000000004,110.2228,1999,3,1,1,1547.3192,2
5.63,2,0.024579432000000002,105.3306,1999,3,1,1,1045.306,3
6.92,2,0.131665479,91.8804,2007,3,2,1,275.6412,3
12.15,3,0.015523707,212.0928,2009,3,3,4,2735.1064,3
16.6,3,0.122475364,175.5738,2002,3,2,1,347.5476,3
9.195,3,0.10789139800000001,182.7634,1997,2,1,1,3817.0314,3
19.0,3,0.128065918,104.3622,2004,2,2,1,1905.5196,3
9.395,3,0.045361705,83.825,2002,3,2,1,665.8,3
9.8,1,0.09039035699999999,192.1478,1987,1,3,1,2324.9736,2
12.6,3,0.087029712,109.2228,1985,3,3,3,3205.1612,3
18.85,1,0.052054819,189.1846,1997,2,1,1,2101.9306,2
9.13,1,0.051952572999999995,152.3024,2002,3,2,1,1821.6288,2
9.0,2,0.050786366,152.2024,2007,3,2,1,3643.2576,3
17.1,1,0.067141355,114.586,2004,2,2,1,2942.836,2
6.715,2,0.121485195,40.2454,1987,1,3,1,587.2356,3
5.82,1,0.080640478,167.77900000000002,1997,2,1,1,2886.243,2
18.7,3,0.037699254,110.2886,2002,3,2,1,2223.772,3
7.93,3,0.07048184085069421,123.2414,2009,3,3,4,487.3656,3
18.75,1,0.034501405,211.7218,2007,3,2,1,5770.4886,2
12.6,3,0.053795154000000005,117.7466,1985,3,3,3,1414.1592,3
5.0,3,0.044004675,188.85299999999998,1997,2,1,1,5502.8369999999995,1
7.445,3,0.07048184085069421,76.8354,1997,2,1,1,2181.8266,3
20.85,3,0.12125037400000001,193.9452,1997,2,1,1,1565.9616,3
20.85,3,0.07048184085069421,115.1808,2009,3,3,4,1054.6272,3
19.2,3,0.10023011400000001,112.9886,1999,3,1,1,1667.829,3
17.35,1,0.167383061,175.6712,1997,2,1,1,2812.3392,2
14.3,2,0.034404732,98.1726,2004,2,2,1,489.36300000000006,3
19.5,3,0.082719632,179.3002,2002,3,2,1,2865.6032,3
6.675,3,0.041913535,90.7462,2004,2,2,1,1665.8316,3
8.18,1,0.0132043,143.8154,2007,3,2,1,2694.4926,2
6.98,3,0.041105789,83.4934,1997,2,1,1,1555.9746,3
12.6,3,0.141106202,87.9172,1985,3,3,3,3836.3396,3
16.85,3,0.036463975,90.7488,2002,3,2,1,543.2928,3
14.8,1,0.01946418,196.3794,1987,1,3,1,1950.7939999999999,2
12.3,2,0.07048184085069421,57.3562,1987,1,3,1,177.7686,3
7.435,3,0.12308681199999999,206.9638,2002,3,2,1,1035.319,3
15.1,2,0.10564685300000001,42.8796,2004,2,2,1,949.4308,3
9.195,2,0.11814937699999999,160.5578,2007,3,2,1,1283.6624,3
10.1,3,0.046545786,59.9878,1987,1,3,1,484.7024,1
16.0,2,0.065009745,79.5986,1987,1,3,1,934.7832,3
17.7,2,0.016630303,48.1034,2002,3,2,1,534.6374,3
8.1,2,0.134532392,39.448,1999,3,1,1,878.8560000000001,3
20.6,3,0.083133128,120.1756,1999,3,1,1,1332.9316,3
20.35,1,0.039428167,127.9678,2009,3,3,4,3560.6984,2
8.195,3,0.07048184085069421,93.1462,2009,3,3,4,647.8234,3
17.75,3,0.034823127,248.675,2002,3,2,1,4993.5,3
7.475,3,0.148492521,240.6854,2004,2,2,1,1691.7978,3
19.0,2,0.06590129900000001,188.7214,2009,3,3,4,1695.7926,3
12.6,2,0.041622264,124.0072,1999,3,1,1,4042.7376,3
12.6,3,0.064933297,174.83700000000002,1985,3,3,3,4763.799,3
7.895,2,0.0945493,102.6332,2004,2,2,1,1640.5312,3
12.6,3,0.107076832,58.7904,1985,3,3,3,1288.9888,1
17.1,3,0.12867498300000002,112.3886,2002,3,2,1,2334.9606,3
8.355,3,0.18832266399999997,148.5418,2009,3,3,4,2207.127,3
12.6,2,0.07048184085069421,145.2102,1985,2,1,2,437.4306,3
18.5,3,0.052025392000000004,118.4124,1987,1,3,1,2370.248,3
12.6,2,0.065316099,189.9214,1985,3,3,3,5087.3778,3
8.975,2,0.01516265,101.899,1998,3,3,2,103.199,3
10.1,2,0.053584207,224.4088,1997,2,1,1,4697.8848,3
9.285,2,0.020989132,158.6578,1987,1,3,1,2406.867,3
11.6,2,0.144017405,238.3222,1997,2,1,1,5736.5328,3
12.6,3,0.11597812199999999,183.4266,1985,3,3,3,7192.6374,3
12.5,3,0.081465335,220.7798,2009,3,3,4,6611.394,3
16.0,3,0.041177505,142.3496,2007,3,2,1,3246.4408,3
14.15,3,0.042352822000000005,51.6982,2009,3,3,4,1262.3568,1
20.2,1,0.074541867,94.1462,2009,3,3,4,1758.3778,2
13.65,2,0.18454121,211.5902,2002,3,2,1,4672.5844,3
17.25,1,0.114160573,253.1724,2007,3,2,1,3775.086,2
5.655,3,0.175352413,147.4102,1999,3,1,1,2478.7734,1
20.75,2,0.083590755,182.2318,2004,2,2,1,3067.3406,3
5.175,2,0.029471407999999998,105.4622,1987,1,3,1,3281.7282,3
20.0,2,0.028282832,46.2744,2007,3,2,1,1086.5856,3
11.8,3,0.07048184085069421,46.5402,1998,3,3,2,229.701,3
16.75,2,0.008208341999999999,102.8674,2002,3,2,1,1528.011,3
18.35,3,0.03334929,155.034,2009,3,3,4,1990.7420000000002,1
12.8,3,0.076060037,95.141,1997,2,1,1,868.8689999999999,3
19.75,1,0.014301326000000001,103.0332,1997,2,1,1,1230.3984,2
8.75,2,0.074931201,187.6556,2009,3,3,4,938.778,3
13.3,3,0.080131363,234.03,2009,3,3,4,4194.54,3
18.85,1,0.167444431,194.6136,1987,1,3,1,1166.4816,2
9.695,2,0.03033748,222.9114,1999,3,1,1,5764.4964,3
20.7,3,0.04874969,37.5506,2004,2,2,1,113.8518,3
12.6,3,0.014788593999999999,174.408,1985,3,3,3,7443.644,3
11.1,3,0.11129811099999999,191.7846,2007,3,2,1,3057.3536,3
8.975,2,0.05268526,83.3224,1987,1,3,1,3579.3408,3
12.15,3,0.018485511,253.1698,2009,3,3,4,1522.0188,3
7.67,1,0.184689756,35.4216,1987,1,3,1,450.0808,2
13.8,2,0.064153845,76.9012,1987,1,3,1,607.2096,3
4.785,3,0.092516598,120.1098,1987,1,3,1,1325.6078,3
20.0,2,0.10424519800000001,105.3622,1999,3,1,1,1270.3464,3
12.6,2,0.041779181,43.4112,1985,3,3,3,1107.8912,3
8.395,3,0.07226985,254.104,2009,3,3,4,3542.0559999999996,1
6.175,2,0.17980696100000002,95.2752,2009,3,3,4,1534.0032,3
8.21,3,0.044995630999999994,89.2198,1999,3,1,1,1308.297,3
19.7,3,0.053523765,55.393,2007,3,2,1,1471.418,3
19.6,1,0.041459372,89.6514,2009,3,3,4,1239.7196,2
7.5,1,0.036234918,175.3028,1997,2,1,1,3896.2616,2
5.845,2,0.10544580099999999,214.4218,2009,3,3,4,1496.0526,3
11.395,1,0.07048184085069421,151.6708,1987,1,3,1,3460.8284,2
7.17,2,0.05997133,132.1968,2009,3,3,4,2870.9296,3
5.75,2,0.075595405,114.7176,2007,3,2,1,1259.6936,3
15.5,2,0.21037580600000003,178.2028,1998,3,3,2,177.1028,3
7.76,3,0.059341019,99.77,2004,2,2,1,798.96,3
13.65,2,0.18520944,212.9902,2007,3,2,1,3185.853,3
10.8,3,0.098566832,98.3042,1999,3,1,1,1488.0629999999999,3
11.1,3,0.11084417,189.2846,1999,3,1,1,5159.2842,3
12.6,3,0.035015199999999996,182.0318,1985,3,3,3,5954.2494,3
12.8,2,0.023567538,226.8404,1999,3,1,1,4500.808,3
8.785,3,0.07048184085069421,123.0414,1998,3,3,2,121.8414,3
20.6,2,0.04792722,185.9556,2004,2,2,1,4318.3788,3
7.89,3,0.036207786,121.0782,2002,3,2,1,3456.1678,3
16.85,3,0.044377096,185.8266,1987,1,3,1,1659.8394,3
16.35,1,0.034742632,127.402,2002,3,2,1,759.012,2
12.6,2,0.116915909,159.4578,1985,3,3,3,4974.1918,3
17.35,2,0.062979148,87.98299999999999,2002,3,2,1,1707.777,3
12.6,2,0.068604503,197.3768,1985,3,3,3,7488.9184,3
12.6,1,0.03294861,116.8124,1985,3,3,3,2488.7604,2
12.6,1,0.007450258,186.7556,1987,1,3,1,2816.3340000000003,2
5.32,1,0.09302771800000001,101.4674,1999,3,1,1,2954.1546,2
12.6,1,0.164864915,255.2698,1985,2,1,2,761.0094,2
13.0,2,0.083498083,199.4426,2004,2,2,1,593.2278,3
12.6,3,0.014522363,50.2324,1985,3,3,3,1298.31,1
19.85,1,0.025963795,46.3376,2004,2,2,1,1150.5024,2
17.6,1,0.019012262,237.15900000000002,2007,3,2,1,3072.667,2
14.6,1,0.059393919,181.7976,2004,2,2,1,3259.7568,2
7.55,3,0.027212057999999997,152.734,1999,3,1,1,2756.4120000000003,3
13.8,3,0.013263968000000001,106.9254,1997,2,1,1,2930.1858,3
17.25,2,0.079113947,99.2068,1998,3,3,2,97.2068,3
10.1,1,0.03020851,153.1656,1997,2,1,1,1544.656,2
14.3,2,0.049634817000000005,212.5586,1987,1,3,1,3165.8790000000004,3
9.8,3,0.047187038,100.6016,1997,2,1,1,1619.2256,3
11.3,1,0.066681333,194.4478,1997,2,1,1,387.4956,2
7.67,1,0.185218446,36.3216,2002,3,2,1,415.4592,2
13.8,3,0.162462044,55.893,1998,3,3,2,226.372,1
10.395,3,0.031273559,160.0604,1999,3,1,1,1267.6832,3
20.7,3,0.042836778,175.8028,1997,2,1,1,1593.9252,3
12.6,3,0.11412741800000001,147.17600000000002,1985,2,1,2,585.904,3
17.35,2,0.14689586599999999,149.605,2009,3,3,4,3745.125,3
16.35,1,0.013420878999999998,104.82799999999999,2009,3,3,4,1810.976,2
19.35,3,0.026181892999999998,167.0474,1997,2,1,1,2358.2636,3
15.2,1,0.012184998999999998,50.3034,2007,3,2,1,145.8102,2
14.3,3,0.026428924,78.2302,2009,3,3,4,554.6114,3
12.6,2,0.045243612999999995,146.8102,1985,3,3,3,3499.4448,3
20.0,2,0.07048184085069421,127.3678,1997,2,1,1,1780.3492,3
12.6,2,0.076790922,172.1106,1985,3,3,3,2566.659,3
10.1,2,0.045950475,38.2848,2007,3,2,1,1230.3984,3
12.6,2,0.133673087,41.548,1985,3,3,3,918.804,3
12.6,3,0.060252433,170.7106,1985,3,3,3,3079.9908,3
8.18,2,0.08252970400000001,56.9588,1999,3,1,1,744.3644,3
19.5,3,0.082552214,179.8002,1997,2,1,1,716.4008,3
18.7,3,0.08927225300000001,254.7672,1997,2,1,1,5113.344,3
12.35,2,0.072541731,48.5692,2002,3,2,1,886.8456,3
16.0,2,0.017536671,45.5718,1987,1,3,1,1039.9796,3
8.395,3,0.072088552,253.704,1999,3,1,1,4554.072,1
4.785,3,0.092781435,119.7098,2002,3,2,1,1807.6470000000002,3
5.03,1,0.008644894,122.6756,2004,2,2,1,2665.8632,2
15.6,3,0.025342692000000003,174.3054,2007,3,2,1,1751.0539999999999,3
7.285,1,0.031145742999999997,173.6054,2004,2,2,1,2626.5809999999997,2
20.35,3,0.07048184085069421,120.9072,1999,3,1,1,1470.0864,3
17.7,3,0.030108283,165.9816,2007,3,2,1,4362.3216,3
12.6,3,0.044391149000000005,164.3842,1985,3,3,3,4476.1734,3
20.25,2,0.022639471,248.4092,2007,3,2,1,2241.0828,3
8.945,2,0.07048184085069421,264.791,2007,3,2,1,4733.838,3
12.6,3,0.139419417,66.0826,1985,2,1,2,258.3304,3
18.25,3,0.015278898999999999,199.0084,1997,2,1,1,3174.5344,3
20.35,1,0.039329257,127.6678,1999,3,1,1,2924.8594,2
16.75,2,0.008579863,72.3038,1999,3,1,1,960.7494,3
12.1,3,0.028164527,178.166,1998,3,3,2,539.298,1
18.5,2,0.07048184085069421,144.2102,2004,2,2,1,2041.3428,3
15.0,2,0.054367970999999994,58.5904,2004,2,2,1,996.0368,3
19.5,2,0.027346699999999998,158.99200000000002,1997,2,1,1,1757.7120000000002,3
13.65,3,0.016001434,230.6668,2007,3,2,1,1842.9344,3
13.15,2,0.165328057,170.6764,2004,2,2,1,3435.528,3
12.6,2,0.013529883999999999,106.2596,1985,3,3,3,1402.1748,3
20.6,2,0.030510526,211.4244,1997,2,1,1,7833.8028,3
6.28,3,0.027699862999999998,87.9198,2004,2,2,1,1221.0772,1
5.925,2,0.09646733,42.8086,1997,2,1,1,669.1289999999999,3
17.7,3,0.011636708,94.541,2002,3,2,1,1061.951,3
18.85,3,0.141642219,168.1132,1997,2,1,1,2874.9244,3
12.6,3,0.044767800999999996,241.8854,1985,3,3,3,4592.0226,3
17.5,3,0.028009382000000003,141.718,1998,3,3,2,419.454,3
17.7,3,0.1164455,182.8266,1987,1,3,1,5163.9448,3
16.1,2,0.013584408000000001,107.7596,1987,1,3,1,323.5788,3
9.8,3,0.026950104,128.40200000000002,2009,3,3,4,1265.02,3
7.565,1,0.054751689000000006,54.793,2002,3,2,1,622.523,2
17.6,2,0.076121831,111.7202,1997,2,1,1,1125.202,3
12.15,2,0.058516562,164.1552,1999,3,1,1,5198.5664,3
9.31,3,0.037923509,61.651,1987,1,3,1,379.506,3
19.25,2,0.058365705999999996,82.1908,1999,3,1,1,2432.8332,3
9.5,3,0.031346387,110.7228,2002,3,2,1,1657.842,3
15.35,1,0.015663185,143.947,1987,1,3,1,3006.087,2
12.6,3,0.06375030200000001,153.4682,1985,3,3,3,2287.0229999999997,3
12.6,2,0.07252476,120.3098,1985,3,3,3,1687.1372,3
17.85,3,0.038040837,189.1188,2007,3,2,1,3237.1196,1
7.02,3,0.049823902,82.225,1987,1,3,1,2746.425,1
12.6,3,0.014560297,81.425,1985,3,3,3,1331.6,3
12.6,3,0.026408697999999998,53.2614,1985,3,3,3,607.8754,3
12.3,3,0.069446588,106.3938,2004,2,2,1,857.5504,1
5.46,2,0.03217132,184.824,2004,2,2,1,4287.752,3
15.1,3,0.026046137999999996,147.2076,2002,3,2,1,1773.6912,3
11.8,3,0.12184843599999999,46.8402,2002,3,2,1,597.2226,3
19.25,1,0.10847050400000001,33.4558,2009,3,3,4,441.4254,2
13.65,2,0.07048184085069421,55.8588,2002,3,2,1,1431.47,3
13.35,3,0.038494623,240.2564,1987,1,3,1,2860.2768,3
12.6,2,0.122830885,86.9514,1985,3,3,3,3364.9532,3
13.15,2,0.038029746,88.6856,2002,3,2,1,1757.7120000000002,3
14.3,2,0.065207559,89.8856,1997,2,1,1,966.7416,3
12.3,3,0.037014587,115.1834,2002,3,2,1,1958.1178,3
7.825,3,0.133281968,63.2826,1998,3,3,2,129.1652,3
19.1,3,0.045299563,38.8138,2004,2,2,1,365.5242,1
8.71,3,0.121149472,93.7778,1987,1,3,1,1783.6782,3
19.6,1,0.09408330300000001,252.2698,1987,1,3,1,2790.3678,2
19.5,3,0.07048184085069421,179.3002,1999,3,1,1,2328.3026,3
15.85,3,0.07048184085069421,174.737,2007,3,2,1,2822.992,3
12.6,1,0.035022502999999996,85.1224,1985,3,3,3,2045.3376,2
17.6,2,0.016060186,47.2402,2002,3,2,1,505.3422,3
12.6,2,0.009014978,102.699,1985,3,3,3,3095.97,3
19.1,3,0.096733815,233.1958,1997,2,1,1,5141.3076,3
6.13,3,0.102607233,54.0298,2009,3,3,4,808.947,3
