Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Visibility_MeanRatio,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDB11,16.0,0.060836524,Starchy Foods,226.8404,OUT035,2004,6301.1312,9,0.9294568219899721,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCB06,17.6,0.082316506,Health and Hygiene,160.692,OUT035,2004,1597.92,9,0.929456818503636,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
FDA45,21.25,0.155350299,Snack Foods,178.237,OUT035,2004,529.311,9,1.1423485111787088,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCO26,7.235,0.076841095,Household,117.5492,OUT035,2004,1969.4364,9,0.9294568161541141,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
DRJ25,14.6,0.151419185,Soft Drinks,50.3692,OUT017,2007,1034.6532,6,0.9348909874937066,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
FDR28,13.85,0.026001976,Frozen Foods,161.52100000000002,OUT018,2009,1794.3310000000001,4,0.9334195337935713,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDI04,13.65,0.073209447,Frozen Foods,197.6426,OUT018,2009,2768.3964,4,0.8782920695301611,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
DRK12,9.5,0.041683481,Soft Drinks,31.29,OUT027,1985,898.83,28,1.118510677614236,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDX20,7.365,0.042560252,Fruits and Vegetables,226.172,OUT046,1997,3169.208,16,0.9222899096810624,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCI18,18.35,0.014081156000000001,Household,223.5746,OUT018,2009,3589.9936,4,1.0031395315671328,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDB36,5.465,0.0,Baking Goods,132.5626,OUT018,2009,262.3252,4,0.0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDN13,18.6,0.152918384,Breakfast,99.8358,OUT017,2007,1910.1802,6,0.9275067616421127,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
DRD24,13.85,0.030969273999999998,Soft Drinks,140.9154,OUT017,2007,1701.7848,6,0.8796766065967719,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
FDQ28,14.0,0.06037677599999999,Frozen Foods,154.5656,OUT013,1987,2471.4496,26,0.9581548452467621,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDM22,14.0,0.04192285,Snack Foods,54.763999999999996,OUT013,1987,1331.6,26,0.9577807072177706,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDR07,21.349999999999998,0.077367431,Fruits and Vegetables,97.0094,OUT027,1985,1808.9786,28,0.8704928811879857,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDV25,5.905,0.045838211,Canned,222.5456,OUT018,2009,3315.684,4,1.032019303296592,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
DRF49,7.27,0.071077939,Soft Drinks,114.2518,OUT046,1997,2618.5914,16,0.9222899205805942,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDW51,6.155,0.09465987099999999,Meat,214.55599999999998,OUT046,1997,2769.728,16,0.9296326010221122,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
DRL01,19.5,0.077608838,Soft Drinks,233.4958,OUT017,2007,5375.0034,6,0.9640005180117761,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
FDP25,15.2,0.021327477,Canned,216.8824,OUT017,2007,2838.9712,6,0.8796766086282274,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDL50,12.15,0.042485444000000004,Canned,125.0046,OUT018,2009,1743.0644,4,1.0029791841441567,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCB30,14.599999999999998,0.025578526,Household,198.8084,OUT027,1985,5555.4352,28,0.8588781859041476,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
FDW11,12.6,0.048980800000000005,Breads,61.9194,OUT018,2009,619.194,4,0.9334195363385649,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCM43,14.5,0.019471688,Others,164.821,OUT035,2004,2120.573,9,0.8745633861423519,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
FDK44,16.6,0.122918852,Fruits and Vegetables,173.0738,OUT017,2007,3823.0236,6,1.0334068463863535,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDM15,11.8,0.057373797000000004,Meat,151.4366,OUT013,1987,1360.2294,26,1.0269215074287217,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDS31,13.1,0.044155597000000005,Fruits and Vegetables,178.8318,OUT013,1987,3969.4996,26,1.2835635625069757,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDI32,17.7,0.291865402,Fruits and Vegetables,115.1834,OUT010,1998,345.5502,15,1.7757189021520592,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDR47,17.85,0.0,Breads,196.5794,OUT010,1998,585.2382,15,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDB35,12.3,0.064750025,Starchy Foods,92.6804,OUT045,2002,1010.6844,11,0.8765027642551428,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCU05,11.8,0.098312421,Health and Hygiene,81.4618,OUT010,1998,161.1236,15,1.556014400369685,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DRY23,9.394999999999998,0.191013663,Soft Drinks,42.1112,OUT019,1985,42.6112,28,1.614810591823397,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDO24,11.1,0.176573035,Baking Goods,157.4604,OUT045,2002,3010.7476,11,1.154451505620405,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ28,14.0,0.060134441,Frozen Foods,153.0656,OUT027,1985,6024.1584,28,0.9543090874934353,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDV39,11.3,0.0072946519999999996,Meat,198.1426,OUT045,2002,988.7130000000001,11,1.1262327974121638,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCO17,10.0,0.128478462,Health and Hygiene,117.944,OUT019,1985,239.688,28,2.030821695588021,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
FDU50,5.75,0.075107656,Dairy,112.8176,OUT013,1987,1374.2112,26,1.1413557259797926,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDT12,6.215,0.049381405999999996,Baking Goods,226.8062,OUT027,1985,4739.8302,28,1.0279231323482272,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDK58,11.35,0.045165795999999994,Snack Foods,100.0016,OUT018,2009,1012.0160000000001,4,1.1647421241026197,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDO08,11.099999999999998,0.09415375,Fruits and Vegetables,165.7526,OUT019,1985,657.8104,28,1.6790026719759485,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCW29,14.0,0.028907832,Health and Hygiene,130.431,OUT049,1999,778.9860000000001,14,0.8760887780212523,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDE04,19.75,0.018059621,Frozen Foods,179.766,OUT045,2002,2336.958,11,1.0388202836684413,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCB19,6.525,0.09043609400000001,Household,85.0882,OUT049,1999,2233.0932,14,0.9237238358273694,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDV15,10.3,0.146399712,Meat,103.9648,OUT049,1999,1661.8368,14,0.9237238319507569,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDL58,5.78,0.07426435599999999,Snack Foods,264.7568,OUT049,1999,4745.8224,14,0.9605895800086919,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDA08,11.85,0.050186725999999994,Fruits and Vegetables,164.1526,OUT045,2002,3124.5994,11,1.0296561079411697,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDT43,16.35,0.020631654,Fruits and Vegetables,50.1324,OUT018,2009,467.3916,4,0.8782920556602148,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCX06,17.599999999999998,0.01561108,Household,182.5976,OUT027,1985,5070.7328,28,0.8704929095813484,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
FDT20,10.5,0.041395445,Fruits and Vegetables,37.6164,OUT046,1997,540.6296,16,0.9296325980403759,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDB41,19.0,0.097313129,Frozen Foods,48.0718,OUT046,1997,992.7078,16,0.8747287957135111,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCN55,14.6,0.059582996,Others,238.8538,OUT049,1999,6008.845,14,1.038306987239153,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDE40,15.599999999999998,0.09866365199999999,Dairy,62.9194,OUT027,1985,2105.2596,28,1.0230940301501106,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDX49,4.615000000000001,0.101338651,Canned,232.63,OUT027,1985,5359.69,28,0.9946778264859069,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
NCM53,18.75,0.052146455999999994,Health and Hygiene,104.62799999999999,OUT045,2002,745.696,11,0.9315179299020399,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
FDE36,5.26,0.041764487,Baking Goods,161.8868,OUT035,2004,3275.736,9,0.9579524690556221,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDN57,18.25,0.054344185999999996,Snack Foods,140.2154,OUT045,2002,1701.7848,11,0.9241603485727962,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDI24,10.299999999999999,0.07836248400000001,Baking Goods,177.937,OUT027,1985,6704.606,28,0.9178236833668947,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDI19,15.1,0.052339069,Meat,242.7512,OUT046,1997,4119.9704,16,1.0423259499096666,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDF24,15.5,0.042464962,Baking Goods,81.5934,OUT010,1998,327.5736,15,1.5560144068778499,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDG52,13.65,0.06573288299999999,Frozen Foods,45.7402,OUT049,1999,780.9834,14,1.0006230405301115,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
DRF36,16.1,0.023625114,Soft Drinks,189.3846,OUT045,2002,3630.6074,11,0.9315179356850788,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
FDS45,5.175,0.051643608,Snack Foods,107.3622,OUT019,1985,317.5866,28,1.531537193669292,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDX40,12.85,0.165694219,Frozen Foods,39.7164,OUT010,1998,231.6984,15,1.6044346451457265,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DRK12,9.5,0.041878397000000005,Soft Drinks,32.99,OUT035,2004,133.16,9,1.1237409420261228,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DRC27,13.8,0.058091482,Dairy,245.1802,OUT035,2004,5650.6446,9,0.8745633898078159,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDL58,5.78,0.0,Snack Foods,263.7568,OUT017,2007,2636.5679999999998,6,0.0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCD30,19.7,0.026903714,Household,96.0726,OUT045,2002,1272.3438,11,1.0382411437939263,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
NCZ54,14.65,0.0,Household,161.5552,OUT010,1998,324.9104,15,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDE10,6.67,0.150554711,Snack Foods,130.0626,OUT010,1998,131.1626,15,1.7355638562226758,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDR44,6.11,0.0,Fruits and Vegetables,131.2968,OUT010,1998,260.9936,15,0.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDP28,13.65,0.13497562800000001,Frozen Foods,260.0936,OUT010,1998,260.9936,15,1.5560143938388802,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDX15,17.2,0.15616879,Meat,160.6578,OUT013,1987,3690.5294,26,0.9982383500644568,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDA39,6.32,0.0,Meat,40.2822,OUT035,2004,1139.1838,9,0.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY24,4.88,0.133700752,Baking Goods,52.9298,OUT049,1999,1995.4026,14,1.0620630277163012,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDC60,5.425,0.115119905,Baking Goods,88.3514,OUT017,2007,1416.8224,6,0.8796766119655859,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDH28,15.85,0.11003099699999999,Frozen Foods,37.2506,OUT046,1997,265.6542,16,0.9581336434912332,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT25,7.5,0.051038045,Canned,121.7072,OUT017,2007,3552.7088,6,0.8796766155939332,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
DRJ13,12.65,0.062837968,Soft Drinks,161.5578,OUT013,1987,2406.867,26,0.9288589854817186,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
NCO07,9.06,0.017116983,Others,211.956,OUT019,1985,213.05599999999998,28,1.6148106140981398,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
FDW20,20.75,0.024129332000000003,Fruits and Vegetables,124.17299999999999,OUT013,1987,2956.152,26,1.0358550520433913,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
DRF27,8.93,0.049754975,Dairy,152.134,OUT019,1985,153.134,28,1.614810585881248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS49,9.0,0.0,Canned,79.7644,OUT035,2004,1649.8524,9,0.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDX25,16.7,0.101561568,Canned,181.9292,OUT027,1985,3101.2964,28,1.3259467818534034,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
NCX42,6.36,0.0059496440000000005,Household,165.6526,OUT027,1985,4769.1254,28,0.9178237065234705,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
FDG33,5.365000000000001,0.13956116,Seafood,170.4764,OUT027,1985,3435.528,28,0.870492878994874,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDL56,14.1,0.126035694,Fruits and Vegetables,86.4198,OUT045,2002,1133.8574,11,0.9241603432989562,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDF14,7.55,0.027164679,Canned,152.334,OUT035,2004,2603.278,9,0.9988808467785639,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCD06,13.0,0.099325278,Household,45.406000000000006,OUT046,1997,605.878,16,0.9222899126493381,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
DRM47,9.299999999999999,0.04357366,Hard Drinks,192.8846,OUT027,1985,2293.0152,28,0.9251308182990381,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS46,17.599999999999998,0.082741482,Snack Foods,118.7782,OUT019,1985,119.1782,28,1.61481058939147,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDB35,12.3,0.064565202,Starchy Foods,92.9804,OUT013,1987,1929.4884,26,0.8740008676088028,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDX21,7.049999999999999,0.08455456900000001,Snack Foods,109.8912,OUT027,1985,2074.6328,28,0.8704928772575169,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
NCU05,11.799999999999999,0.058451805,Health and Hygiene,79.9618,OUT027,1985,241.6854,28,0.9251308164570655,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
NCR38,17.25,0.113748685,Household,251.3724,OUT045,2002,6795.1548,11,0.9241603485949121,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
NCR18,15.85,0.020603511,Household,42.7112,OUT017,2007,639.168,6,1.004720877494126,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
NCU41,18.85,0.052044976,Health and Hygiene,192.1846,OUT035,2004,3248.4382,9,0.9294568228249105,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
FDY56,16.35,0.06276442900000001,Fruits and Vegetables,227.6062,OUT017,2007,7222.5984,6,0.8796766183746416,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
DRJ51,14.1,0.08797726199999999,Dairy,229.0668,OUT035,2004,3225.1352,9,1.0275824512146627,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDK21,7.905,0.010010425,Snack Foods,249.0408,OUT035,2004,3755.112,9,0.929456772139558,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY25,12.0,0.033946163,Canned,179.3976,OUT013,1987,3440.8544,26,1.1409453715997848,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU44,12.15,0.058414678,Fruits and Vegetables,163.4552,OUT035,2004,974.7312,9,0.9221155208157991,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDL43,10.1,0.027106459,Meat,75.367,OUT049,1999,535.969,14,0.9237238291767561,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDF05,17.5,0.027022882999999998,Frozen Foods,262.491,OUT017,2007,5259.82,6,0.9275067682026313,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
DRF15,18.349999999999998,0.058153409,Dairy,152.034,OUT019,1985,306.268,28,1.6782131689970188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDL20,17.1,0.128937661,Fruits and Vegetables,112.3886,OUT018,2009,1779.0176,4,1.0317803355138695,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDV32,7.785,0.088846306,Fruits and Vegetables,61.451,OUT049,1999,759.012,14,0.9237238330945345,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDJ34,11.8,0.09357779,Snack Foods,125.9704,OUT013,1987,1877.556,26,0.9982383511881214,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDG08,13.15,0.165694678,Fruits and Vegetables,171.8764,OUT045,2002,3779.0808,11,1.0303437680947067,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ04,6.3999999999999995,0.148392623,Frozen Foods,41.5796,OUT019,1985,41.2796,28,1.6786733810107286,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDW13,8.5,0.098438394,Canned,51.1324,OUT017,2007,259.66200000000003,6,0.8796766140909911,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCI17,8.645,0.143303291,Health and Hygiene,96.34100000000001,OUT013,1987,193.082,26,1.026921509391056,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDY03,17.6,0.076276208,Meat,110.9202,OUT045,2002,1687.8029999999999,11,0.8765027676307248,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDS12,9.1,0.175103435,Baking Goods,127.5362,OUT017,2007,4655.9394,6,0.8796766150349392,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDJ55,12.8,0.023511371,Meat,225.9404,OUT013,1987,4950.8888,26,0.9288589687622344,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
DRK01,7.63,0.06105276,Soft Drinks,95.4436,OUT035,2004,1418.154,9,0.9221155171880655,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDG28,9.285,0.049559042000000005,Frozen Foods,246.4144,OUT017,2007,1225.072,6,1.1303110164198993,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY38,13.6,0.119418124,Dairy,231.03,OUT045,2002,5359.69,11,0.9241603470477054,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDN01,8.895,0.072545601,Breakfast,176.237,OUT045,2002,1764.37,11,1.062336452318727,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCR54,16.35,0.090486828,Household,195.21099999999998,OUT013,1987,2553.343,26,1.0267170402698425,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDG29,17.6,0.056245075,Frozen Foods,43.3454,OUT013,1987,1006.6896,26,0.9982383454996632,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDG24,7.975,0.014618973,Baking Goods,85.225,OUT013,1987,1081.925,26,0.9982383389253319,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDG59,15.85,0.04347912599999999,Starchy Foods,36.7164,OUT017,2007,308.9312,6,1.0333086661974697,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDM28,15.7,0.045166237000000005,Frozen Foods,178.666,OUT013,1987,2516.724,26,0.8740008676956752,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDW04,8.985,0.057827101,Frozen Foods,128.83100000000002,OUT046,1997,1428.141,16,1.140853881582239,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDS26,20.35,0.089394766,Dairy,260.1594,OUT013,1987,2093.2752,26,0.9288589881354257,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDQ56,6.59,0.10550944,Fruits and Vegetables,85.6908,OUT013,1987,1929.4884,26,0.9288589857726305,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDK51,19.85,0.005234153,Dairy,264.0884,OUT035,2004,5829.7448,9,1.0367639674639144,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDL22,16.85,0.036390174,Snack Foods,91.4488,OUT046,1997,2082.6224,16,0.922289909496564,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDH19,19.349999999999998,0.03292824,Meat,173.1738,OUT027,1985,7298.4996,28,0.9178236980226445,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDY55,16.75,0.081252534,Fruits and Vegetables,256.4988,OUT013,1987,7452.9652,26,1.4956877093932004,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY03,17.6,0.076552407,Meat,110.5202,OUT017,2007,450.0808,6,0.8796766169117068,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDK21,7.905,0.016758568999999997,Snack Foods,250.4408,OUT010,1998,500.6816,15,1.5560143998299831,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDZ10,17.849999999999998,0.044248175,Snack Foods,126.20200000000001,OUT027,1985,3668.558,28,0.9541219329800822,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDZ32,7.785,0.038288087,Fruits and Vegetables,103.1964,OUT018,2009,736.3748,4,1.0316823130583932,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCZ18,7.825,0.186032678,Household,253.0698,OUT035,2004,6088.0752,9,1.028063999319814,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
NCF07,9.0,0.031867464,Household,101.0016,OUT027,1985,2125.2336,28,0.9942317063470042,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
DRE49,20.75,0.021370201000000002,Soft Drinks,153.0024,OUT017,2007,2277.036,6,1.1775414234090682,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
FDJ08,11.099999999999998,0.193772568,Fruits and Vegetables,190.3846,OUT019,1985,573.2538,28,1.6148105860702218,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDT39,6.26,0.009866049,Meat,151.1366,OUT035,2004,2267.049,9,0.8745633864145879,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDE08,18.2,0.082551042,Fruits and Vegetables,147.3734,OUT010,1998,296.9468,15,1.4448007383471568,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCD06,13.0,0.099729888,Household,46.306000000000004,OUT018,2009,559.2719999999999,4,0.926046939350608,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDB57,20.25,0.018801549,Fruits and Vegetables,222.1772,OUT035,2004,5559.43,9,0.9221155258126471,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCT54,8.695,0.11972145099999999,Household,95.5094,OUT049,1999,1237.7222,14,1.1257009135698979,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
DRF49,7.27,0.071222087,Soft Drinks,113.5518,OUT045,2002,569.259,11,0.9241603497087073,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
FDM25,10.695,0.060371962,Breakfast,174.0712,OUT027,1985,3866.9664,28,0.9540786299217439,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDF20,12.85,0.033287541000000004,Fruits and Vegetables,198.4768,OUT045,2002,1379.5376,11,0.876502774169006,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDH27,7.075,0.05858462,Dairy,142.7128,OUT018,2009,1869.5664,4,0.8782920720979971,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
